    lat     lon            mean              annu_cos              annu_sin          semiannu_cos         semiannu_sin
  50.000   75.000    1.3112262958e-04     2.5851740667e-07    -2.4901096528e-07     1.4040250859e-06     2.8444500617e-07 
  50.000   75.500    1.3129874583e-04    -9.9234252595e-09    -3.1337565308e-07     1.4396765715e-06     3.0340423570e-07 
  50.000   76.000    1.3157602769e-04    -1.3338041277e-07    -2.8738164951e-07     1.2548831465e-06     2.4365448304e-07 
  50.000   76.500    1.3146516818e-04    -8.4740865992e-08    -3.2064111704e-07     1.2631398937e-06     2.9371132134e-07 
  50.000   77.000    1.3140390336e-04    -9.7689259157e-08    -3.5122848783e-07     1.2936026673e-06     3.2423328808e-07 
  50.000   77.500    1.3071045230e-04     3.6791181873e-07    -3.9512701484e-07     1.4825244017e-06     4.2790360923e-07 
  50.000   78.000    1.3077065301e-04     5.2327292929e-07    -4.2081144227e-07     1.6143725624e-06     4.1736902691e-07 
  50.000   78.500    1.3089454734e-04     7.0461912108e-07    -4.0813969488e-07     1.6892785847e-06     3.8025867134e-07 
  50.000   79.000    1.3101432718e-04     7.8230354148e-07    -3.8033062874e-07     1.7170799589e-06     3.1780617853e-07 
  50.000   79.500    1.3100631019e-04     7.6981907536e-07    -3.6409036586e-07     1.6825234034e-06     2.5855931892e-07 
  50.000   80.000    1.3097384767e-04     8.5747325593e-07    -3.9053327856e-07     1.6606903213e-06     2.5890319687e-07 
  50.000   80.500    1.3094703602e-04     8.9019070588e-07    -4.4927595804e-07     1.6672372588e-06     2.6380604863e-07 
  50.000   81.000    1.3095377093e-04     7.8456761407e-07    -4.6265969369e-07     1.6272676229e-06     2.5412200602e-07 
  50.000   81.500    1.3099159924e-04     4.2116131283e-07    -4.8992477100e-07     1.5909884906e-06     2.3468604417e-07 
  50.000   82.000    1.3102938727e-04    -5.8534865319e-08    -4.3539972668e-07     1.6240180870e-06     1.4430000103e-07 
  50.000   82.500    1.3144692730e-04    -5.6695145772e-07    -3.5373968501e-07     1.4012662151e-06    -3.8888356584e-08 
  50.000   83.000    1.3150220942e-04    -1.2143099377e-06    -3.8643728480e-07     1.4218513341e-06    -1.4102516120e-07 
  50.000   83.500    1.3176248432e-04    -1.1751907302e-06    -3.3972458261e-07     1.3757443087e-06    -3.4796767351e-07 
  50.000   84.000    1.3157777916e-04    -1.2233914485e-06    -3.7387939650e-07     1.3638019498e-06    -3.4156659884e-07 
  50.000   84.500    1.3141155863e-04    -9.6806018394e-07    -3.6363194220e-07     1.2189518602e-06    -3.4683003798e-07 
  50.000   85.000    1.3105635793e-04    -1.1046756272e-06    -3.5384485814e-07     1.1460471686e-06    -2.6039106919e-07 
  50.000   85.500    1.3062475581e-04    -1.0169495149e-06    -3.1428381771e-07     1.1263662323e-06    -2.3817772803e-07 
  50.000   86.000    1.3080317987e-04    -5.7265701305e-07    -3.7478902138e-07     1.0351541854e-06    -1.6324668276e-07 
  50.000   86.500    1.3057150277e-04    -6.3528729360e-07    -4.3197340015e-07     1.2082999963e-06    -1.8300007367e-08 
  50.000   87.000    1.3030786317e-04    -5.1311274804e-07    -3.8934391459e-07     1.1521384560e-06     4.1273823629e-08 
  50.000   87.500    1.2997550243e-04    -2.2130100387e-07    -3.4132119272e-07     1.1782264846e-06     6.9258884536e-08 
  50.000   88.000    1.2995289941e-04     9.0360103231e-08    -3.6169739295e-07     1.2778552634e-06     6.9062837347e-08 
  50.000   88.500    1.2998503446e-04     8.3500582448e-07    -5.6350868443e-07     1.3975241400e-06     9.5419540992e-08 
  50.000   89.000    1.2974901646e-04     1.0039199197e-06    -5.5946941753e-07     1.3711763435e-06     1.0223852027e-07 
  50.000   89.500    1.2949333888e-04     6.9353406029e-07    -3.9238598661e-07     1.1845050897e-06     2.1394300973e-07 
  50.000   90.000    1.2925732735e-04     8.9264964304e-07    -6.2591662071e-07     1.3831288709e-06     2.8372487191e-07 
  50.000   90.500    1.2925625765e-04     1.1859317741e-06    -1.0145746621e-06     1.3762984807e-06     3.7157401838e-07 
  50.000   91.000    1.2940526388e-04     7.2783479330e-07    -1.0018767872e-06     1.4872886313e-06     4.0718547488e-07 
  50.000   91.500    1.3016396141e-04     4.4545706325e-07    -8.4989735591e-07     1.7100062488e-06     5.3416239577e-07 
  50.000   92.000    1.3098128786e-04     1.4479310145e-06    -1.0180360974e-06     1.6557600762e-06     8.6221547331e-07 
  50.000   92.500    1.3104770134e-04     1.1888932820e-06    -1.2709991460e-06     2.1409333354e-06     8.2938783346e-07 
  50.000   93.000    1.3078317985e-04     1.0321191455e-06    -1.0336311835e-06     2.1168560662e-06     8.5255499343e-07 
  50.000   93.500    1.3023433744e-04     1.4223617332e-06    -9.3947325873e-07     2.0011768062e-06     9.0280388367e-07 
  50.000   94.000    1.3000817074e-04     1.8631788927e-06    -8.3122581711e-07     1.9196714127e-06     8.1199488880e-07 
  50.000   94.500    1.2903346404e-04     2.1332072377e-06    -8.2451925732e-07     1.9619522778e-06     8.5931708595e-07 
  50.000   95.000    1.2985618858e-04     1.7375928335e-06    -8.2286733716e-07     1.9061574470e-06     6.5611937643e-07 
  50.000   95.500    1.2949099191e-04     1.8739801473e-06    -7.8516155824e-07     1.8577744530e-06     3.8438352772e-07 
  50.000   96.000    1.2955935747e-04     1.6561212124e-06    -6.1732404477e-07     1.7850972306e-06     2.3819348236e-07 
  50.000   96.500    1.2939506623e-04     1.5132213763e-06    -5.8998316463e-07     1.7205631383e-06     2.4220439514e-07 
  50.000   97.000    1.2938371629e-04     1.3094653344e-06    -5.7903265429e-07     1.7601647480e-06     2.6693317891e-07 
  50.000   97.500    1.2946619186e-04     9.1754581856e-07    -5.8007586598e-07     1.8268297269e-06     3.3820320472e-07 
  50.000   98.000    1.2945969066e-04     7.8877876231e-07    -6.7696281706e-07     1.8659314344e-06     3.5459483411e-07 
  50.000   98.500    1.2947620042e-04     9.1132523548e-07    -9.1167852435e-07     2.0101302445e-06     3.3470423015e-07 
  50.000   99.000    1.2951540954e-04     1.0305559760e-06    -1.0157374608e-06     2.1011871834e-06     3.0419418622e-07 
  50.000   99.500    1.2958356411e-04     6.5620577731e-07    -1.0421641154e-06     2.1096645891e-06     3.1240136458e-07 
  50.000  100.000    1.2971217217e-04     4.4543281337e-07    -1.2515654099e-06     2.1810079094e-06     3.6644273411e-07 
  50.000  100.500    1.3001416122e-04     1.6094793146e-07    -1.1345105000e-06     2.4175294868e-06     4.1229963947e-07 
  50.000  101.000    1.3031982097e-04    -1.3665306451e-07    -1.0093885461e-06     2.5136966440e-06     5.8939647585e-07 
  50.000  101.500    1.3064172486e-04    -2.5375726962e-07    -1.1116404712e-06     2.5927693710e-06     6.3941933508e-07 
  50.000  102.000    1.3074983990e-04    -2.0673186724e-07    -1.4204001695e-06     2.5916851386e-06     6.7453894127e-07 
  50.000  102.500    1.3079161439e-04    -4.9590859955e-09    -1.5841463714e-06     2.4432014717e-06     6.2735158923e-07 
  50.000  103.000    1.3089391638e-04    -1.0956548049e-08    -1.5554866881e-06     2.3889448019e-06     6.2926373587e-07 
  50.000  103.500    1.3099388303e-04    -2.5619042880e-07    -1.2416638910e-06     2.3808984460e-06     6.4418859070e-07 
  50.000  104.000    1.3096712568e-04    -3.0528745353e-07    -1.4081861504e-06     2.3454698851e-06     7.6578714631e-07 
  50.000  104.500    1.3002352174e-04    -1.3914451718e-07    -1.7420766494e-06     2.3224811942e-06     8.7478838362e-07 
  50.000  105.000    1.3005686281e-04     2.8154571581e-07    -1.8677949682e-06     2.2308227225e-06     9.8694568884e-07 
  50.000  105.500    1.3018534403e-04     7.0656616003e-07    -2.0548749984e-06     2.1941310326e-06     1.1595227123e-06 
  50.000  106.000    1.3031245416e-04     1.0664521192e-06    -2.0502805131e-06     2.3198086237e-06     1.1993182286e-06 
  50.000  106.500    1.3038386307e-04     9.8123772390e-07    -2.0128117195e-06     2.3964072322e-06     1.2245295203e-06 
  50.000  107.000    1.3055699849e-04     6.9268073260e-07    -1.9897962299e-06     2.4432544294e-06     1.2275586812e-06 
  50.000  107.500    1.3073928589e-04     4.2834513490e-07    -1.9234724914e-06     2.6244951515e-06     1.1604974414e-06 
  50.000  108.000    1.3077838194e-04     1.1474477687e-07    -1.8359326721e-06     2.7988063065e-06     1.0054385443e-06 
  50.000  108.500    1.3070785822e-04     1.4577397599e-07    -1.7957232620e-06     2.7621279969e-06     9.6501562033e-07 
  50.000  109.000    1.3170594426e-04     4.0125452629e-07    -1.6797552916e-06     2.6916406414e-06     9.1007367447e-07 
  50.000  109.500    1.3161598042e-04     6.3989120750e-07    -1.5970472599e-06     2.6524718359e-06     8.8181904247e-07 
  50.000  110.000    1.3154674574e-04     7.1622143841e-07    -1.4354760096e-06     2.5515572824e-06     8.5247321062e-07 
  50.000  110.500    1.3152997432e-04     6.5118773375e-07    -1.5370477330e-06     2.5984696714e-06     8.4483702475e-07 
  50.000  111.000    1.3160054171e-04     7.6009238228e-07    -1.4684307121e-06     2.5271545925e-06     8.9198257059e-07 
  50.000  111.500    1.3148646189e-04     8.0396167371e-07    -1.5424027361e-06     2.5071681742e-06     9.1245685444e-07 
  50.000  112.000    1.3024516216e-04     9.3064670291e-07    -1.7703824874e-06     2.5866830646e-06     8.7566467414e-07 
  50.000  112.500    1.3030565889e-04     8.1903125710e-07    -1.9148483087e-06     2.6870553599e-06     9.6289573461e-07 
  50.000  113.000    1.3047000436e-04     7.9247664903e-07    -2.0060179449e-06     2.7642564539e-06     1.0139885274e-06 
  50.000  113.500    1.3048380353e-04     1.0948939147e-06    -1.9820424491e-06     2.7534515054e-06     1.0293510254e-06 
  50.000  114.000    1.3049297186e-04     1.1851395485e-06    -1.9631968017e-06     2.8337980500e-06     1.0143807614e-06 
  50.000  114.500    1.3062241228e-04     1.1661340499e-06    -1.9843648550e-06     2.9530581566e-06     1.0190028581e-06 
  50.000  115.000    1.3075821757e-04     1.1939105736e-06    -1.9962244003e-06     3.0592919536e-06     1.0223787709e-06 
  50.000  115.500    1.3068284135e-04     5.6530434806e-07    -2.1775927252e-06     3.2748798959e-06     1.0937649912e-06 
  50.000  116.000    1.3053172230e-04     1.0640273004e-06    -2.1476316214e-06     3.2014118445e-06     1.0333796504e-06 
  50.000  116.500    1.3111181506e-04     1.5051123646e-06    -2.0200412613e-06     3.0454036358e-06     9.2675922650e-07 
  50.000  117.000    1.3107601008e-04     1.5528076900e-06    -2.0509538608e-06     3.0434748217e-06     9.0365999103e-07 
  50.000  117.500    1.3115506084e-04     1.3704890251e-06    -2.0741487930e-06     3.1029914718e-06     8.7568038407e-07 
  50.000  118.000    1.3124216592e-04     1.2311060567e-06    -2.0959628827e-06     3.1581253316e-06     8.6915778057e-07 
  50.000  118.500    1.3131364727e-04     1.2190271465e-06    -2.0799906319e-06     3.1897690546e-06     8.5169956643e-07 
  50.000  119.000    1.3047021371e-04     1.3135965299e-06    -2.1936731279e-06     3.3674984384e-06     8.4398766772e-07 
  50.000  119.500    1.3166221750e-04     1.2437323693e-06    -2.0293529137e-06     3.3097689572e-06     8.5622712222e-07 
  50.000  120.000    1.3182140901e-04     1.1388279548e-06    -1.9722554675e-06     3.4222594208e-06     7.7249667687e-07 
  50.000  120.500    1.3197269414e-04     9.7531281196e-07    -1.9233071923e-06     3.5171529470e-06     7.0395480824e-07 
  50.000  121.000    1.3211843230e-04     8.0078712211e-07    -1.8831715749e-06     3.6275952986e-06     6.4628214511e-07 
  50.000  121.500    1.3220535905e-04     6.9632050369e-07    -1.8400058977e-06     3.6686404685e-06     6.1543515758e-07 
  50.000  122.000    1.3224185058e-04     4.9132310198e-07    -1.8011439491e-06     3.7050602955e-06     6.0334369369e-07 
  50.000  122.500    1.3227114210e-04     1.9049837613e-07    -1.8017145192e-06     3.7532002185e-06     6.3056525191e-07 
  50.000  123.000    1.3236139825e-04    -3.4299345736e-08    -1.7967819426e-06     3.7973149071e-06     6.2181292696e-07 
  50.000  123.500    1.3242586619e-04    -1.6482569076e-07    -1.7702870453e-06     3.7608347087e-06     6.1860856180e-07 
  50.000  124.000    1.3179388931e-04    -5.2128876699e-07    -1.8735827911e-06     3.9852314232e-06     5.5886456471e-07 
  50.000  124.500    1.3196314143e-04    -4.8612951829e-07    -1.9283872975e-06     3.8891273231e-06     6.1155801056e-07 
  50.000  125.000    1.3213866076e-04    -4.7589082719e-07    -1.9390692766e-06     3.9635905436e-06     6.3167167402e-07 
  50.000  125.500    1.3227818628e-04    -4.7280391744e-07    -1.9129869306e-06     3.9843973529e-06     5.9351447610e-07 
  50.000  126.000    1.3236495611e-04    -5.0736448058e-07    -1.8534722491e-06     4.0200303793e-06     4.9107205305e-07 
  50.000  126.500    1.3244634422e-04    -6.5002989491e-07    -1.7811585505e-06     4.1263302303e-06     4.2103174364e-07 
  50.000  127.000    1.3249196356e-04    -7.3319680264e-07    -1.7415695785e-06     4.1531826054e-06     3.9933695265e-07 
  50.000  127.500    1.3267334687e-04    -6.3192258766e-07    -1.7527424663e-06     4.1430254688e-06     4.0502715427e-07 
  50.000  128.000    1.3264223024e-04    -6.2738077877e-07    -1.8106526430e-06     4.3515324497e-06     3.9592441882e-07 
  50.000  128.500    1.3280664608e-04    -7.1153986270e-07    -1.7647401813e-06     4.4580569947e-06     3.6577124121e-07 
  50.000  129.000    1.3291892263e-04    -7.4157396014e-07    -1.7130615035e-06     4.4595578661e-06     3.4674093155e-07 
  50.000  129.500    1.3314979562e-04    -8.1178031643e-07    -1.6559891898e-06     4.4556195069e-06     3.4747537739e-07 
  50.000  130.000    1.3352052597e-04    -7.1390893730e-07    -1.6185991193e-06     4.3283020789e-06     3.5291606527e-07 
  50.000  130.500    1.3351485582e-04    -5.8989449385e-07    -1.5941914231e-06     4.2286373792e-06     3.3354250833e-07 
  50.000  131.000    1.3342830840e-04    -4.4635999816e-07    -1.5757597778e-06     4.0933067666e-06     2.9522032995e-07 
  50.000  131.500    1.3337172121e-04    -4.6744451874e-07    -1.5335050401e-06     3.9469524232e-06     2.4499096008e-07 
  50.000  132.000    1.3401651241e-04    -3.5174850847e-07    -1.3690210763e-06     3.5640131958e-06     3.3029300456e-07 
  50.000  132.500    1.3404719641e-04    -2.8319197645e-07    -1.3321352527e-06     3.4488716548e-06     3.3012012662e-07 
  50.000  133.000    1.3406995203e-04    -3.6179765650e-07    -1.2952400116e-06     3.3940374580e-06     3.1171071097e-07 
  50.000  133.500    1.3394635344e-04    -4.2040676472e-07    -1.2302296162e-06     3.2518179273e-06     3.2797726938e-07 
  50.000  134.000    1.3363034675e-04    -5.0303654687e-07    -1.0856410684e-06     2.9790588271e-06     3.6851739648e-07 
  50.000  134.500    1.3344334460e-04    -9.0103940102e-07    -8.7093546866e-07     2.9362534771e-06     4.0749439389e-07 
  50.000  135.000    1.3369524227e-04    -9.0238073343e-07    -8.9394803494e-07     3.1028965546e-06     4.4782966841e-07 
  50.500   70.000    1.3153705969e-04     1.0108209183e-06    -2.3986480471e-07     1.3501760389e-06     3.0632907872e-07 
  50.500   70.500    1.3139108072e-04     1.1690934424e-06    -2.2895034052e-07     1.3223167707e-06     3.0119912392e-07 
  50.500   71.000    1.3132860630e-04     1.1914681839e-06    -2.2474261031e-07     1.3588912770e-06     2.7725262588e-07 
  50.500   71.500    1.3133930268e-04     1.0971422500e-06    -2.1989122342e-07     1.4057400917e-06     2.4920372800e-07 
  50.500   72.000    1.3137468126e-04     8.7183941392e-07    -1.9875254135e-07     1.4510197966e-06     2.0300973117e-07 
  50.500   72.500    1.3144006621e-04     5.9009076800e-07    -1.9437952902e-07     1.4681516626e-06     2.1428744914e-07 
  50.500   73.000    1.3145303204e-04     5.5703994822e-07    -2.4785418941e-07     1.4782001517e-06     2.6354101002e-07 
  50.500   73.500    1.3142403411e-04     6.5902938365e-07    -2.8029974115e-07     1.5364764660e-06     2.6239297340e-07 
  50.500   74.000    1.3135495247e-04     6.2408181053e-07    -3.0394151557e-07     1.5324496635e-06     2.6268904608e-07 
  50.500   74.500    1.3125897107e-04     5.3545095199e-07    -3.2905732679e-07     1.5037982295e-06     2.9246310385e-07 
  50.500   75.000    1.3123901295e-04     4.4672550452e-07    -3.5820164320e-07     1.5277942429e-06     3.0557942501e-07 
  50.500   75.500    1.3120939707e-04     3.7773794112e-07    -3.8708484019e-07     1.5122118754e-06     3.2652722233e-07 
  50.500   76.000    1.3109772882e-04     3.7524299217e-07    -4.2436490253e-07     1.4960790024e-06     3.4443762697e-07 
  50.500   76.500    1.3105511655e-04     5.8170452199e-07    -5.0472796658e-07     1.5658573363e-06     3.8271363524e-07 
  50.500   77.000    1.3106158605e-04     7.0128541120e-07    -5.3803792808e-07     1.5991074172e-06     4.0760029132e-07 
  50.500   77.500    1.3110210798e-04     7.0206754971e-07    -5.1272811269e-07     1.6392686847e-06     3.9605657954e-07 
  50.500   78.000    1.3116493103e-04     7.7381217934e-07    -5.1019697431e-07     1.7330168515e-06     3.8991754138e-07 
  50.500   78.500    1.3125946521e-04     8.2634129558e-07    -4.7630693689e-07     1.7650029569e-06     3.6356664553e-07 
  50.500   79.000    1.3140136900e-04     1.0975708789e-06    -3.5067417663e-07     1.9388922405e-06     3.0187007912e-07 
  50.500   79.500    1.3139235493e-04     7.5248365034e-07    -4.0394130179e-07     1.7721795097e-06     2.4337142312e-07 
  50.500   80.000    1.3136496545e-04     7.7990463106e-07    -4.2513056809e-07     1.7152457767e-06     2.2774833354e-07 
  50.500   80.500    1.3134529437e-04     7.4759555798e-07    -4.3760856386e-07     1.6568960018e-06     1.9044909626e-07 
  50.500   81.000    1.3148721308e-04     3.3646360868e-07    -4.9445299603e-07     1.7221796400e-06     1.8054475865e-07 
  50.500   81.500    1.3152020386e-04    -5.1104520942e-08    -4.8826389999e-07     1.7620017220e-06     1.1903247444e-07 
  50.500   82.000    1.3157920705e-04    -7.4043147500e-07    -4.4959420391e-07     1.8140483345e-06    -4.2047379932e-08 
  50.500   82.500    1.3193511570e-04    -1.1798646170e-06    -4.5258427178e-07     1.5921198426e-06    -1.1957525314e-07 
  50.500   83.000    1.3162511373e-04    -1.3503725886e-06    -4.5072936873e-07     1.5336807247e-06    -1.6889824569e-07 
  50.500   83.500    1.3178368573e-04    -1.3388683882e-06    -4.2020590943e-07     1.2792067473e-06    -1.8391475067e-07 
  50.500   84.000    1.3138941563e-04    -1.4202049077e-06    -4.0300045169e-07     1.1899123660e-06    -1.4216859215e-07 
  50.500   84.500    1.3119635213e-04    -1.2805451949e-06    -3.9421128891e-07     1.2938487227e-06    -9.4753734973e-08 
  50.500   85.000    1.3111516421e-04    -8.5624236019e-07    -3.6550653175e-07     1.2525644932e-06    -1.3787302233e-07 
  50.500   85.500    1.3085614959e-04    -1.0705300004e-06    -4.0174469881e-07     1.3004888305e-06    -1.1274247693e-07 
  50.500   86.000    1.3061289242e-04    -1.0607606680e-06    -4.7305474976e-07     1.3499368887e-06    -4.2273290187e-08 
  50.500   86.500    1.3054483755e-04    -6.7797107774e-07    -5.5517578341e-07     1.4313091599e-06    -5.9613102351e-08 
  50.500   87.000    1.3084046274e-04    -3.1376146820e-07    -4.0792320806e-07     1.1620659702e-06    -7.9116550678e-08 
  50.500   87.500    1.3057231570e-04    -4.6153692055e-07    -4.2310754909e-07     1.1640442113e-06     5.8748362470e-08 
  50.500   88.000    1.3076068822e-04    -1.4409050753e-07    -5.4720317082e-07     1.4565232233e-06     6.0540701048e-09 
  50.500   88.500    1.3065970798e-04     1.4135400218e-07    -5.5447757234e-07     1.4822341278e-06     3.1943517708e-10 
  50.500   89.000    1.3028047117e-04     3.0789399009e-08    -4.7957639841e-07     1.3515078739e-06     1.4192850455e-07 
  50.500   89.500    1.3021860830e-04     6.1525353515e-08    -5.3977227864e-07     1.1472241887e-06     3.1641706194e-07 
  50.500   90.000    1.2998643440e-04     2.3388966848e-08    -5.4192984679e-07     1.3529567194e-06     3.4587886522e-07 
  50.500   90.500    1.2995151417e-04    -1.4725024411e-08    -5.5896753061e-07     1.5433104046e-06     3.3558714027e-07 
  50.500   91.000    1.3019280392e-04    -5.0069604967e-08    -7.0911049636e-07     1.6599900944e-06     3.9317084336e-07 
  50.500   91.500    1.3079323779e-04     8.8122887286e-07    -9.3614886896e-07     1.6437203983e-06     5.1979600065e-07 
  50.500   92.000    1.3056695840e-04     1.9172553131e-06    -1.3183184991e-06     1.6904125990e-06     6.8860424062e-07 
  50.500   92.500    1.3126813005e-04     1.0893647839e-06    -1.4686673767e-06     2.2639016397e-06     5.5782853383e-07 
  50.500   93.000    1.3114175382e-04     1.6273372851e-06    -1.6080128955e-06     1.9134804565e-06     7.8761586800e-07 
  50.500   93.500    1.3039426324e-04     2.0933645909e-06    -1.0908097631e-06     1.8863592829e-06     8.1206584108e-07 
  50.500   94.000    1.3009786611e-04     2.4351568205e-06    -9.6330983972e-07     1.7927764854e-06     6.9742650225e-07 
  50.500   94.500    1.2990469875e-04     2.4400759177e-06    -8.7194085328e-07     1.8269453605e-06     5.7152856287e-07 
  50.500   95.000    1.3001802542e-04     1.6418798226e-06    -8.4521208012e-07     1.9164486538e-06     5.2321090863e-07 
  50.500   95.500    1.3016872376e-04     8.8073141625e-07    -6.8397119605e-07     1.9482245615e-06     3.7838691574e-07 
  50.500   96.000    1.2990868859e-04     6.0814048477e-07    -6.6721595515e-07     1.8546748593e-06     3.2099929581e-07 
  50.500   96.500    1.2970632906e-04     2.8503541831e-07    -5.7900714894e-07     1.8137137125e-06     3.3996686025e-07 
  50.500   97.000    1.3008733452e-04     2.3820806119e-07    -7.0120707706e-07     2.0291420107e-06     3.3914197767e-07 
  50.500   97.500    1.3034772252e-04     4.0543437306e-07    -8.5694643138e-07     2.2125017657e-06     3.1142192677e-07 
  50.500   98.000    1.3005558048e-04     6.5757010899e-07    -8.3536624362e-07     2.0121083717e-06     2.8184126168e-07 
  50.500   98.500    1.3096243719e-04     6.3031895176e-07    -7.3830214330e-07     1.7638377673e-06     2.7733060466e-07 
  50.500   99.000    1.3081818222e-04     4.4923674974e-07    -7.5038519338e-07     1.8220588094e-06     3.2075984923e-07 
  50.500   99.500    1.3079627039e-04     4.5259629363e-07    -7.8733023350e-07     1.9189541495e-06     3.0591240097e-07 
  50.500  100.000    1.3075455144e-04     3.8093214364e-08    -7.8609322640e-07     1.9675786814e-06     3.6345717925e-07 
  50.500  100.500    1.3042868899e-04    -5.6702935854e-07    -1.0243381034e-06     2.1845749813e-06     5.4657468966e-07 
  50.500  101.000    1.3071854514e-04    -3.4981685297e-07    -9.9558232567e-07     2.4165902942e-06     5.3800921569e-07 
  50.500  101.500    1.3105531753e-04    -8.7485224176e-08    -1.2781706492e-06     2.5515237495e-06     5.1869292589e-07 
  50.500  102.000    1.3121833897e-04    -1.2028720420e-07    -1.1280344698e-06     2.4574679473e-06     4.9691029118e-07 
  50.500  102.500    1.3124167142e-04    -4.1236737596e-07    -9.9256049483e-07     2.3012480690e-06     5.7154085214e-07 
  50.500  103.000    1.3126908634e-04    -2.4127639518e-07    -1.3489351275e-06     2.3324357889e-06     5.4668640642e-07 
  50.500  103.500    1.3138534500e-04    -1.3539620883e-07    -1.4171023553e-06     2.4389358721e-06     5.6028124720e-07 
  50.500  104.000    1.3040963367e-04     1.0633873856e-08    -1.5964404316e-06     2.4130537588e-06     6.5544394445e-07 
  50.500  104.500    1.3040392739e-04    -2.1349581837e-08    -1.6698557847e-06     2.3074798376e-06     8.0275221919e-07 
  50.500  105.000    1.3038406462e-04     3.0965993793e-07    -1.8336129213e-06     2.1957833369e-06     9.3390545333e-07 
  50.500  105.500    1.3047298082e-04     6.3933877221e-07    -1.9853234439e-06     2.1414175548e-06     1.0759390223e-06 
  50.500  106.000    1.3055534193e-04     1.1027661997e-06    -2.0958932204e-06     2.1890469258e-06     1.1942692713e-06 
  50.500  106.500    1.3061377490e-04     1.2748107772e-06    -2.0685643115e-06     2.2623780044e-06     1.2038407749e-06 
  50.500  107.000    1.3070826093e-04     1.1148058771e-06    -1.9746664079e-06     2.3429766215e-06     1.1675508211e-06 
  50.500  107.500    1.3088989851e-04     6.0027422256e-07    -1.8837054224e-06     2.5802815974e-06     1.1091949941e-06 
  50.500  108.000    1.3083394922e-04     5.3449972048e-07    -1.8181705648e-06     2.5970450604e-06     1.0474143675e-06 
  50.500  108.500    1.3089933506e-04     5.7148718763e-07    -1.8319703380e-06     2.5736794754e-06     1.0234862852e-06 
  50.500  109.000    1.3106234686e-04     4.4409542693e-07    -1.8181350113e-06     2.7526989828e-06     9.8346803431e-07 
  50.500  109.500    1.3096739771e-04     6.2005808486e-07    -1.7730052813e-06     2.7740430732e-06     9.3340946265e-07 
  50.500  110.000    1.3082918169e-04     7.8689476370e-07    -1.7416203024e-06     2.7458133655e-06     9.1468670639e-07 
  50.500  110.500    1.3080885631e-04     7.7031605088e-07    -1.7431339982e-06     2.7520965333e-06     8.8012791440e-07 
  50.500  111.000    1.3074958843e-04     8.3451500769e-07    -1.7341165527e-06     2.7236757088e-06     8.7091314702e-07 
  50.500  111.500    1.3075094108e-04     8.1699203840e-07    -1.7185854348e-06     2.7022634854e-06     8.6534277548e-07 
  50.500  112.000    1.3075782557e-04     9.0428079270e-07    -1.7370533692e-06     2.7052153356e-06     8.7456136163e-07 
  50.500  112.500    1.3084328416e-04     9.4177521307e-07    -1.8274474291e-06     2.7484792833e-06     9.5142016995e-07 
  50.500  113.000    1.3072884936e-04     1.0082696160e-06    -1.9544355771e-06     2.7524066672e-06     9.9668241516e-07 
  50.500  113.500    1.3071981966e-04     1.0891774867e-06    -1.9946702338e-06     2.7989625916e-06     9.8575427103e-07 
  50.500  114.000    1.3085188906e-04     9.8721404897e-07    -1.9916771474e-06     2.9291508826e-06     9.6599537302e-07 
  50.500  114.500    1.3093434551e-04     9.9435690625e-07    -1.9729897704e-06     3.0002109072e-06     9.4359263600e-07 
  50.500  115.000    1.3104136796e-04     1.1200917085e-06    -1.9837601060e-06     3.0487845244e-06     9.3724614712e-07 
  50.500  115.500    1.3121012342e-04     1.1883363896e-06    -1.9801845403e-06     3.0711176582e-06     9.0469837166e-07 
  50.500  116.000    1.3135385822e-04     1.2159435721e-06    -1.9401843479e-06     3.0940167136e-06     8.2651778634e-07 
  50.500  116.500    1.3139594352e-04     1.2385447282e-06    -1.9377274312e-06     3.0930535085e-06     7.8066365707e-07 
  50.500  117.000    1.3135410530e-04     1.1751321768e-06    -1.9593655433e-06     3.0686863737e-06     7.6269195466e-07 
  50.500  117.500    1.3135939750e-04     1.0915793307e-06    -1.9773466086e-06     3.0907018854e-06     7.5965069338e-07 
  50.500  118.000    1.3139094439e-04     1.0330780181e-06    -2.0008901133e-06     3.1419304282e-06     7.6719966884e-07 
  50.500  118.500    1.3148679409e-04     1.0006607348e-06    -2.0074682980e-06     3.1992068298e-06     7.7244646669e-07 
  50.500  119.000    1.3162666854e-04     1.0701065459e-06    -2.0095517151e-06     3.2631558459e-06     7.8739104494e-07 
  50.500  119.500    1.3182802515e-04     1.0802630226e-06    -1.9733897105e-06     3.3345205200e-06     7.4140668256e-07 
  50.500  120.000    1.3195969006e-04     9.9701588207e-07    -1.9475930051e-06     3.4056378448e-06     6.8460041472e-07 
  50.500  120.500    1.3207437493e-04     8.8358473727e-07    -1.9021850692e-06     3.5246024731e-06     6.1882252472e-07 
  50.500  121.000    1.3215456913e-04     8.2320799968e-07    -1.8717040252e-06     3.5801231892e-06     5.8384842223e-07 
  50.500  121.500    1.3223223994e-04     7.7335931237e-07    -1.8352006100e-06     3.5755416583e-06     5.6070128116e-07 
  50.500  122.000    1.3235564525e-04     6.1910901387e-07    -1.8097695962e-06     3.5569131751e-06     5.6437893464e-07 
  50.500  122.500    1.3238002873e-04     3.5104014942e-07    -1.8518791672e-06     3.6172070470e-06     6.3612680393e-07 
